step,lang_loss,tri_loss,dist_loss,lr,elapsed_s
513,5.443968,0.000000,0.000000,0.00010000,371.7
514,5.260778,0.000000,0.000000,0.00010000,372.1
515,5.378573,0.000000,0.000000,0.00010000,372.4
516,5.507252,0.000000,0.000000,0.00010000,372.7
517,5.682869,0.000000,0.000000,0.00010000,373.1
518,5.432672,0.000000,0.000000,0.00010000,373.4
519,5.431916,0.000000,0.000000,0.00010000,373.8
520,5.067543,0.000000,0.000000,0.00010000,374.1
521,5.220759,0.000000,0.000000,0.00010000,374.4
522,5.366997,0.000000,0.000000,0.00010000,374.8
523,5.049995,0.000000,0.000000,0.00010000,375.1
524,5.421267,0.000000,0.000000,0.00010000,375.4
525,5.470445,0.000000,0.000000,0.00010000,375.8
526,5.254552,0.000000,0.000000,0.00010000,376.1
527,5.283732,0.000000,0.000000,0.00010000,376.5
528,5.485012,0.000000,0.000000,0.00010000,376.8
529,5.359931,0.000000,0.000000,0.00010000,377.1
530,5.556752,0.000000,0.000000,0.00010000,377.5
531,5.434268,0.000000,0.000000,0.00010000,377.8
532,5.483861,0.000000,0.000000,0.00010000,378.2
533,5.196619,0.000000,0.000000,0.00010000,378.5
534,5.366543,0.000000,0.000000,0.00010000,378.9
535,5.448313,0.000000,0.000000,0.00010000,379.2
536,5.501549,0.000000,0.000000,0.00010000,379.5
537,5.422987,0.000000,0.000000,0.00010000,379.9
538,5.484796,0.000000,0.000000,0.00010000,380.2
539,5.583344,0.000000,0.000000,0.00010000,380.5
540,5.376119,0.000000,0.000000,0.00010000,380.9
541,5.372805,0.000000,0.000000,0.00010000,381.2
542,5.138705,0.000000,0.000000,0.00010000,381.6
543,5.206348,0.000000,0.000000,0.00010000,381.9
544,5.123731,0.000000,0.000000,0.00010000,382.2
545,4.924144,0.000000,0.000000,0.00010000,382.6
546,5.064718,0.000000,0.000000,0.00010000,382.9
547,5.442596,0.000000,0.000000,0.00010000,383.3
548,5.067110,0.000000,0.000000,0.00010000,383.6
549,5.213135,0.000000,0.000000,0.00010000,383.9
550,5.359935,0.000000,0.000000,0.00010000,384.3
551,5.165880,0.000000,0.000000,0.00010000,384.6
552,5.133943,0.000000,0.000000,0.00010000,385.0
553,5.337849,0.000000,0.000000,0.00010000,385.3
554,5.226986,0.000000,0.000000,0.00010000,385.6
555,5.478321,0.000000,0.000000,0.00010000,386.0
556,5.370307,0.000000,0.000000,0.00010000,386.3
557,5.419096,0.000000,0.000000,0.00010000,386.7
558,5.204868,0.000000,0.000000,0.00010000,387.0
559,5.390493,0.000000,0.000000,0.00010000,387.3
560,5.319114,0.000000,0.000000,0.00010000,387.7
561,5.181714,0.000000,0.000000,0.00010000,388.0
562,5.314999,0.000000,0.000000,0.00010000,388.4
563,5.711830,0.000000,0.000000,0.00010000,388.7
564,5.485483,0.000000,0.000000,0.00010000,389.0
565,5.436681,0.000000,0.000000,0.00010000,389.4
566,5.254790,0.000000,0.000000,0.00010000,389.7
567,5.516869,0.000000,0.000000,0.00010000,390.1
568,5.378259,0.000000,0.000000,0.00010000,390.4
569,5.337726,0.000000,0.000000,0.00010000,390.7
570,5.254889,0.000000,0.000000,0.00010000,391.1
571,5.408746,0.000000,0.000000,0.00010000,391.4
572,5.354929,0.000000,0.000000,0.00010000,391.8
573,5.275198,0.000000,0.000000,0.00010000,392.1
574,5.337037,0.000000,0.000000,0.00010000,392.4
575,5.121279,0.000000,0.000000,0.00010000,392.8
576,5.434265,0.000000,0.000000,0.00010000,393.1
577,5.433068,0.000000,0.000000,0.00010000,393.4
578,5.596735,0.000000,0.000000,0.00010000,393.8
579,5.303675,0.000000,0.000000,0.00010000,394.1
580,5.271821,0.000000,0.000000,0.00010000,394.5
581,5.184163,0.000000,0.000000,0.00010000,394.8
582,5.138497,0.000000,0.000000,0.00010000,395.2
583,5.341494,0.000000,0.000000,0.00010000,395.5
584,5.284380,0.000000,0.000000,0.00010000,395.8
585,5.361241,0.000000,0.000000,0.00010000,396.2
586,5.097704,0.000000,0.000000,0.00010000,396.5
587,5.315154,0.000000,0.000000,0.00010000,396.8
588,5.157802,0.000000,0.000000,0.00010000,397.2
589,5.140351,0.000000,0.000000,0.00009999,397.5
590,5.254488,0.000000,0.000000,0.00009999,397.9
591,5.373511,0.000000,0.000000,0.00009999,398.2
592,5.036873,0.000000,0.000000,0.00009999,398.5
593,5.664863,0.000000,0.000000,0.00009999,398.9
594,5.186946,0.000000,0.000000,0.00009999,399.2
595,5.292375,0.000000,0.000000,0.00009999,399.6
596,5.384602,0.000000,0.000000,0.00009999,399.9
597,5.404277,0.000000,0.000000,0.00009999,400.2
598,5.258832,0.000000,0.000000,0.00009999,400.6
599,5.163138,0.000000,0.000000,0.00009999,400.9
600,5.332553,0.000000,0.000000,0.00009999,401.3
601,5.427676,0.000000,0.000000,0.00009999,401.6
602,5.392152,0.000000,0.000000,0.00009999,401.9
603,5.394644,0.000000,0.000000,0.00009999,402.3
604,5.153785,0.000000,0.000000,0.00009999,402.6
605,5.282315,0.000000,0.000000,0.00009999,403.0
606,5.201071,0.000000,0.000000,0.00009999,403.3
607,5.182505,0.000000,0.000000,0.00009999,403.6
608,5.317447,0.000000,0.000000,0.00009999,404.0
609,5.439413,0.000000,0.000000,0.00009999,404.3
610,5.361792,0.000000,0.000000,0.00009999,404.6
611,5.520548,0.000000,0.000000,0.00009999,405.0
612,5.395745,0.000000,0.000000,0.00009999,405.3
613,5.364851,0.000000,0.000000,0.00009999,405.7
614,5.386985,0.000000,0.000000,0.00009999,406.0
615,5.265954,0.000000,0.000000,0.00009999,406.4
616,5.278092,0.000000,0.000000,0.00009999,406.7
617,5.545295,0.000000,0.000000,0.00009999,407.0
618,5.379252,0.000000,0.000000,0.00009999,407.4
619,5.136736,0.000000,0.000000,0.00009999,407.7
620,5.306079,0.000000,0.000000,0.00009999,408.1
621,5.405189,0.000000,0.000000,0.00009999,408.4
622,5.210059,0.000000,0.000000,0.00009999,408.7
623,5.330436,0.000000,0.000000,0.00009999,409.1
624,5.282691,0.000000,0.000000,0.00009999,409.4
625,5.050627,0.000000,0.000000,0.00009999,409.7
626,5.286819,0.000000,0.000000,0.00009999,410.1
627,5.254228,0.000000,0.000000,0.00009999,410.4
628,5.071204,0.000000,0.000000,0.00009999,410.8
629,5.464991,0.000000,0.000000,0.00009999,411.1
630,5.430571,0.000000,0.000000,0.00009999,411.4
631,5.321188,0.000000,0.000000,0.00009999,411.8
632,5.649390,0.000000,0.000000,0.00009999,412.1
633,5.416327,0.000000,0.000000,0.00009999,412.5
634,5.361513,0.000000,0.000000,0.00009999,412.8
635,5.300443,0.000000,0.000000,0.00009999,413.1
636,5.399312,0.000000,0.000000,0.00009999,413.5
637,5.549558,0.000000,0.000000,0.00009999,413.8
638,4.925154,0.000000,0.000000,0.00009999,414.2
639,5.254820,0.000000,0.000000,0.00009999,414.5
640,5.081110,0.000000,0.000000,0.00009999,414.8
641,5.317025,0.000000,0.000000,0.00009999,415.2
642,5.482303,0.000000,0.000000,0.00009999,415.5
643,5.490655,0.000000,0.000000,0.00009999,415.9
644,5.400806,0.000000,0.000000,0.00009999,416.2
645,5.464016,0.000000,0.000000,0.00009999,416.5
646,5.378803,0.000000,0.000000,0.00009999,416.9
647,5.446717,0.000000,0.000000,0.00009999,417.2
648,5.350849,0.000000,0.000000,0.00009999,417.6
649,5.058338,0.000000,0.000000,0.00009999,417.9
650,5.473175,0.000000,0.000000,0.00009999,418.2
651,5.544235,0.000000,0.000000,0.00009999,418.6
652,4.920623,0.000000,0.000000,0.00009999,418.9
653,4.813298,0.000000,0.000000,0.00009999,419.3
654,5.394062,0.000000,0.000000,0.00009998,419.6
655,5.525118,0.000000,0.000000,0.00009998,419.9
656,5.416996,0.000000,0.000000,0.00009998,420.3
657,5.281160,0.000000,0.000000,0.00009998,420.6
658,5.473359,0.000000,0.000000,0.00009998,421.0
659,5.230036,0.000000,0.000000,0.00009998,421.3
660,5.347787,0.000000,0.000000,0.00009998,421.6
661,5.339684,0.000000,0.000000,0.00009998,422.0
662,5.327506,0.000000,0.000000,0.00009998,422.3
663,5.124766,0.000000,0.000000,0.00009998,422.7
664,5.140662,0.000000,0.000000,0.00009998,423.0
665,5.112975,0.000000,0.000000,0.00009998,423.3
666,5.365600,0.000000,0.000000,0.00009998,423.7
667,5.269563,0.000000,0.000000,0.00009998,424.0
668,5.170201,0.000000,0.000000,0.00009998,424.4
669,5.311055,0.000000,0.000000,0.00009998,424.7
670,5.507972,0.000000,0.000000,0.00009998,425.0
671,5.240097,0.000000,0.000000,0.00009998,425.4
672,5.286862,0.000000,0.000000,0.00009998,425.7
673,5.311423,0.000000,0.000000,0.00009998,426.0
674,5.310899,0.000000,0.000000,0.00009998,426.4
675,5.021650,0.000000,0.000000,0.00009998,426.7
676,5.437535,0.000000,0.000000,0.00009998,427.1
677,5.038801,0.000000,0.000000,0.00009998,427.4
678,5.443745,0.000000,0.000000,0.00009998,427.7
679,5.086096,0.000000,0.000000,0.00009998,428.1
680,5.284783,0.000000,0.000000,0.00009998,428.4
681,5.144484,0.000000,0.000000,0.00009998,428.8
682,5.277866,0.000000,0.000000,0.00009998,429.1
683,5.318687,0.000000,0.000000,0.00009998,429.4
684,5.258784,0.000000,0.000000,0.00009998,429.8
685,5.337693,0.000000,0.000000,0.00009998,430.1
686,5.060557,0.000000,0.000000,0.00009998,430.5
687,5.173603,0.000000,0.000000,0.00009998,430.8
688,5.346768,0.000000,0.000000,0.00009998,431.1
689,5.349876,0.000000,0.000000,0.00009998,431.5
690,5.323531,0.000000,0.000000,0.00009998,431.8
691,5.318149,0.000000,0.000000,0.00009998,432.2
692,5.469251,0.000000,0.000000,0.00009998,432.5
693,5.032333,0.000000,0.000000,0.00009998,432.8
694,5.418148,0.000000,0.000000,0.00009998,433.2
695,5.434586,0.000000,0.000000,0.00009998,433.5
696,5.424770,0.000000,0.000000,0.00009998,433.9
697,5.357781,0.000000,0.000000,0.00009998,434.2
698,5.178705,0.000000,0.000000,0.00009997,434.5
699,5.346593,0.000000,0.000000,0.00009997,434.9
700,5.445537,0.000000,0.000000,0.00009997,435.2
701,5.294869,0.000000,0.000000,0.00009997,435.6
702,5.239660,0.000000,0.000000,0.00009997,435.9
703,5.047151,0.000000,0.000000,0.00009997,436.2
704,5.356533,0.000000,0.000000,0.00009997,436.6
705,5.336164,0.000000,0.000000,0.00009997,436.9
706,5.212927,0.000000,0.000000,0.00009997,437.3
707,5.348043,0.000000,0.000000,0.00009997,437.6
708,5.423029,0.000000,0.000000,0.00009997,437.9
709,5.224414,0.000000,0.000000,0.00009997,438.3
710,5.296174,0.000000,0.000000,0.00009997,438.6
711,5.389066,0.000000,0.000000,0.00009997,439.0
712,5.372127,0.000000,0.000000,0.00009997,439.3
713,5.278580,0.000000,0.000000,0.00009997,439.6
714,5.396778,0.000000,0.000000,0.00009997,440.0
715,5.115730,0.000000,0.000000,0.00009997,440.3
716,5.312470,0.000000,0.000000,0.00009997,440.7
717,5.091013,0.000000,0.000000,0.00009997,441.0
718,5.227480,0.000000,0.000000,0.00009997,441.3
719,5.298333,0.000000,0.000000,0.00009997,441.7
720,4.997371,0.000000,0.000000,0.00009997,442.0
721,5.289006,0.000000,0.000000,0.00009997,442.3
722,5.061236,0.000000,0.000000,0.00009997,442.7
723,5.231016,0.000000,0.000000,0.00009997,443.0
724,5.133266,0.000000,0.000000,0.00009997,443.4
725,5.217998,0.000000,0.000000,0.00009997,443.7
726,5.470390,0.000000,0.000000,0.00009997,444.0
727,5.463521,0.000000,0.000000,0.00009997,444.4
728,5.172821,0.000000,0.000000,0.00009997,444.7
729,5.149308,0.000000,0.000000,0.00009997,445.1
730,5.204017,0.000000,0.000000,0.00009997,445.4
731,5.163763,0.000000,0.000000,0.00009997,445.8
732,4.972708,0.000000,0.000000,0.00009997,446.1
733,4.978107,0.000000,0.000000,0.00009997,446.4
734,5.253171,0.000000,0.000000,0.00009996,446.8
735,5.438856,0.000000,0.000000,0.00009996,447.1
736,5.341577,0.000000,0.000000,0.00009996,447.5
737,5.073307,0.000000,0.000000,0.00009996,447.8
738,5.431336,0.000000,0.000000,0.00009996,448.1
739,4.948788,0.000000,0.000000,0.00009996,448.5
740,5.457138,0.000000,0.000000,0.00009996,448.8
741,5.282205,0.000000,0.000000,0.00009996,449.1
742,5.377388,0.000000,0.000000,0.00009996,449.5
743,5.291189,0.000000,0.000000,0.00009996,449.8
744,5.120485,0.000000,0.000000,0.00009996,450.2
745,5.257576,0.000000,0.000000,0.00009996,450.5
746,5.041440,0.000000,0.000000,0.00009996,450.8
747,5.160622,0.000000,0.000000,0.00009996,451.2
748,5.203886,0.000000,0.000000,0.00009996,451.5
749,5.230059,0.000000,0.000000,0.00009996,451.9
750,5.169027,0.000000,0.000000,0.00009996,452.2
751,5.175551,0.000000,0.000000,0.00009996,452.5
752,5.234131,0.000000,0.000000,0.00009996,452.9
753,5.309913,0.000000,0.000000,0.00009996,453.2
754,5.283934,0.000000,0.000000,0.00009996,453.5
755,5.172265,0.000000,0.000000,0.00009996,453.9
756,5.177304,0.000000,0.000000,0.00009996,454.2
757,5.300388,0.000000,0.000000,0.00009996,454.6
758,5.176382,0.000000,0.000000,0.00009996,454.9
759,5.261193,0.000000,0.000000,0.00009996,455.3
760,5.436007,0.000000,0.000000,0.00009996,455.6
761,5.023700,0.000000,0.000000,0.00009996,455.9
762,5.331323,0.000000,0.000000,0.00009996,456.3
763,5.377735,0.000000,0.000000,0.00009996,456.6
764,5.155953,0.000000,0.000000,0.00009996,457.0
765,5.092824,0.000000,0.000000,0.00009995,457.3
766,5.246808,0.000000,0.000000,0.00009995,457.6
767,5.457160,0.000000,0.000000,0.00009995,458.0
768,5.403921,0.000000,0.000000,0.00009995,458.3
769,5.230186,0.000000,0.000000,0.00009995,458.7
770,5.277597,0.000000,0.000000,0.00009995,459.0
771,5.093137,0.000000,0.000000,0.00009995,459.3
772,5.139612,0.000000,0.000000,0.00009995,459.7
773,5.153533,0.000000,0.000000,0.00009995,460.0
774,5.085807,0.000000,0.000000,0.00009995,460.3
775,5.349209,0.000000,0.000000,0.00009995,460.7
776,5.377191,0.000000,0.000000,0.00009995,461.0
777,5.278478,0.000000,0.000000,0.00009995,461.4
778,5.100694,0.000000,0.000000,0.00009995,461.7
779,5.164181,0.000000,0.000000,0.00009995,462.0
780,5.378817,0.000000,0.000000,0.00009995,462.4
781,5.558863,0.000000,0.000000,0.00009995,462.7
782,5.036590,0.000000,0.000000,0.00009995,463.1
783,5.287535,0.000000,0.000000,0.00009995,463.4
784,5.230805,0.000000,0.000000,0.00009995,463.7
785,5.315947,0.000000,0.000000,0.00009995,464.1
786,5.273140,0.000000,0.000000,0.00009995,464.4
787,5.446758,0.000000,0.000000,0.00009995,464.8
788,5.188089,0.000000,0.000000,0.00009995,465.1
789,5.405670,0.000000,0.000000,0.00009995,465.4
790,5.308337,0.000000,0.000000,0.00009995,465.8
791,5.145625,0.000000,0.000000,0.00009995,466.1
792,5.199903,0.000000,0.000000,0.00009995,466.5
793,4.931013,0.000000,0.000000,0.00009994,466.8
794,5.238653,0.000000,0.000000,0.00009994,467.1
795,5.211961,0.000000,0.000000,0.00009994,467.5
796,5.251910,0.000000,0.000000,0.00009994,467.8
797,5.242612,0.000000,0.000000,0.00009994,468.2
798,5.561406,0.000000,0.000000,0.00009994,468.5
799,5.264541,0.000000,0.000000,0.00009994,468.8
800,5.175352,0.000000,0.000000,0.00009994,469.2
801,5.511001,0.000000,0.000000,0.00009994,469.5
802,5.318460,0.000000,0.000000,0.00009994,469.9
803,5.373650,0.000000,0.000000,0.00009994,470.2
804,4.893956,0.000000,0.000000,0.00009994,470.5
805,5.362829,0.000000,0.000000,0.00009994,470.9
806,5.442081,0.000000,0.000000,0.00009994,471.2
807,5.191328,0.000000,0.000000,0.00009994,471.6
808,5.412271,0.000000,0.000000,0.00009994,471.9
809,5.093139,0.000000,0.000000,0.00009994,472.2
810,5.050844,0.000000,0.000000,0.00009994,472.6
811,5.229379,0.000000,0.000000,0.00009994,472.9
812,5.326736,0.000000,0.000000,0.00009994,473.3
813,5.345684,0.000000,0.000000,0.00009994,473.6
814,5.124357,0.000000,0.000000,0.00009994,473.9
815,5.358356,0.000000,0.000000,0.00009994,474.3
816,5.401217,0.000000,0.000000,0.00009994,474.6
817,5.075863,0.000000,0.000000,0.00009994,475.0
818,4.952392,0.000000,0.000000,0.00009993,475.3
819,5.132041,0.000000,0.000000,0.00009993,475.6
820,4.982382,0.000000,0.000000,0.00009993,476.0
821,4.936338,0.000000,0.000000,0.00009993,476.3
822,5.082866,0.000000,0.000000,0.00009993,476.7
823,5.266111,0.000000,0.000000,0.00009993,477.0
824,5.277815,0.000000,0.000000,0.00009993,477.3
825,5.363025,0.000000,0.000000,0.00009993,477.7
826,5.374238,0.000000,0.000000,0.00009993,478.0
827,5.264819,0.000000,0.000000,0.00009993,478.4
828,5.181885,0.000000,0.000000,0.00009993,478.7
829,5.486370,0.000000,0.000000,0.00009993,479.0
830,5.328542,0.000000,0.000000,0.00009993,479.4
831,5.330113,0.000000,0.000000,0.00009993,479.7
832,5.091548,0.000000,0.000000,0.00009993,480.0
833,5.064187,0.000000,0.000000,0.00009993,480.4
834,5.131342,0.000000,0.000000,0.00009993,480.7
835,5.374833,0.000000,0.000000,0.00009993,481.1
836,5.321713,0.000000,0.000000,0.00009993,481.4
837,5.353537,0.000000,0.000000,0.00009993,481.7
838,5.199106,0.000000,0.000000,0.00009993,482.1
839,5.206824,0.000000,0.000000,0.00009993,482.4
840,5.340286,0.000000,0.000000,0.00009993,482.8
841,5.205359,0.000000,0.000000,0.00009993,483.1
842,5.199921,0.000000,0.000000,0.00009992,483.4
843,5.365324,0.000000,0.000000,0.00009992,483.8
844,5.307296,0.000000,0.000000,0.00009992,484.1
845,5.498281,0.000000,0.000000,0.00009992,484.5
846,5.392677,0.000000,0.000000,0.00009992,484.8
847,5.425056,0.000000,0.000000,0.00009992,485.1
848,5.454519,0.000000,0.000000,0.00009992,485.5
849,5.068707,0.000000,0.000000,0.00009992,485.8
850,5.186030,0.000000,0.000000,0.00009992,486.2
851,5.275535,0.000000,0.000000,0.00009992,486.5
852,5.262945,0.000000,0.000000,0.00009992,486.8
853,5.425738,0.000000,0.000000,0.00009992,487.2
854,5.130967,0.000000,0.000000,0.00009992,487.5
855,5.105653,0.000000,0.000000,0.00009992,487.9
856,5.130850,0.000000,0.000000,0.00009992,488.2
857,5.153704,0.000000,0.000000,0.00009992,488.5
858,5.080589,0.000000,0.000000,0.00009992,488.9
859,5.284789,0.000000,0.000000,0.00009992,489.2
860,5.167455,0.000000,0.000000,0.00009992,489.6
861,5.144734,0.000000,0.000000,0.00009992,489.9
862,5.410023,0.000000,0.000000,0.00009992,490.2
863,5.219337,0.000000,0.000000,0.00009991,490.6
864,5.194415,0.000000,0.000000,0.00009991,490.9
865,5.213501,0.000000,0.000000,0.00009991,491.3
866,5.342890,0.000000,0.000000,0.00009991,491.6
867,5.247467,0.000000,0.000000,0.00009991,491.9
868,5.227637,0.000000,0.000000,0.00009991,492.3
869,5.020421,0.000000,0.000000,0.00009991,492.6
870,5.463534,0.000000,0.000000,0.00009991,493.0
871,5.207042,0.000000,0.000000,0.00009991,493.3
872,5.388962,0.000000,0.000000,0.00009991,493.6
873,5.345866,0.000000,0.000000,0.00009991,494.0
874,5.066915,0.000000,0.000000,0.00009991,494.3
875,5.094130,0.000000,0.000000,0.00009991,494.7
876,5.242850,0.000000,0.000000,0.00009991,495.0
877,5.189652,0.000000,0.000000,0.00009991,495.3
878,5.338002,0.000000,0.000000,0.00009991,495.7
879,5.220355,0.000000,0.000000,0.00009991,496.0
880,5.173653,0.000000,0.000000,0.00009991,496.4
881,5.095077,0.000000,0.000000,0.00009991,496.7
882,5.408210,0.000000,0.000000,0.00009991,497.0
883,5.079727,0.000000,0.000000,0.00009991,497.4
884,5.198320,0.000000,0.000000,0.00009990,497.7
885,4.904518,0.000000,0.000000,0.00009990,498.0
886,5.274271,0.000000,0.000000,0.00009990,498.4
887,5.331048,0.000000,0.000000,0.00009990,498.7
888,5.005255,0.000000,0.000000,0.00009990,499.1
889,5.233150,0.000000,0.000000,0.00009990,499.4
890,5.457721,0.000000,0.000000,0.00009990,499.7
891,4.792544,0.000000,0.000000,0.00009990,500.1
892,5.209552,0.000000,0.000000,0.00009990,500.4
893,5.289158,0.000000,0.000000,0.00009990,500.8
894,5.070434,0.000000,0.000000,0.00009990,501.1
895,5.246852,0.000000,0.000000,0.00009990,501.4
896,5.223749,0.000000,0.000000,0.00009990,501.8
897,5.095594,0.000000,0.000000,0.00009990,502.1
898,5.332170,0.000000,0.000000,0.00009990,502.5
899,5.364979,0.000000,0.000000,0.00009990,502.8
900,5.380293,0.000000,0.000000,0.00009990,503.1
901,5.342932,0.000000,0.000000,0.00009990,503.5
902,5.318342,0.000000,0.000000,0.00009990,503.8
903,5.313126,0.000000,0.000000,0.00009990,504.2
904,5.218270,0.000000,0.000000,0.00009989,504.5
905,5.147608,0.000000,0.000000,0.00009989,504.8
906,5.350379,0.000000,0.000000,0.00009989,505.2
907,5.025280,0.000000,0.000000,0.00009989,505.5
908,5.290046,0.000000,0.000000,0.00009989,505.9
909,5.344957,0.000000,0.000000,0.00009989,506.2
910,5.076573,0.000000,0.000000,0.00009989,506.5
911,5.412820,0.000000,0.000000,0.00009989,506.9
912,5.049269,0.000000,0.000000,0.00009989,507.2
913,5.186603,0.000000,0.000000,0.00009989,507.6
914,5.025293,0.000000,0.000000,0.00009989,507.9
915,5.539881,0.000000,0.000000,0.00009989,508.3
916,5.288853,0.000000,0.000000,0.00009989,508.6
917,5.460594,0.000000,0.000000,0.00009989,508.9
918,5.228689,0.000000,0.000000,0.00009989,509.3
919,5.458210,0.000000,0.000000,0.00009989,509.6
920,5.180454,0.000000,0.000000,0.00009989,509.9
921,5.284783,0.000000,0.000000,0.00009989,510.3
922,5.404579,0.000000,0.000000,0.00009989,510.6
923,5.155704,0.000000,0.000000,0.00009988,511.0
924,5.337801,0.000000,0.000000,0.00009988,511.3
925,5.186443,0.000000,0.000000,0.00009988,511.6
926,5.332786,0.000000,0.000000,0.00009988,512.0
927,5.371078,0.000000,0.000000,0.00009988,512.3
928,5.337173,0.000000,0.000000,0.00009988,512.7
929,5.301291,0.000000,0.000000,0.00009988,513.0
930,5.181735,0.000000,0.000000,0.00009988,513.4
931,5.353610,0.000000,0.000000,0.00009988,513.7
932,4.960215,0.000000,0.000000,0.00009988,514.0
933,5.098181,0.000000,0.000000,0.00009988,514.4
934,5.326072,0.000000,0.000000,0.00009988,514.7
935,5.236416,0.000000,0.000000,0.00009988,515.0
936,5.358885,0.000000,0.000000,0.00009988,515.4
937,5.200914,0.000000,0.000000,0.00009988,515.7
938,5.160206,0.000000,0.000000,0.00009988,516.1
939,5.276542,0.000000,0.000000,0.00009988,516.4
940,4.938578,0.000000,0.000000,0.00009987,516.8
941,5.265349,0.000000,0.000000,0.00009987,517.1
